Unnamed: 0.1,Unnamed: 0,rating,title,review_text,model
,47,5.0 out of 5 stars,"5.0 out of 5 stars
Bharat Sharma
","
Best product and camera is just awesomeBought it in sale at best price with no cost emi offerCharging is working best to its use
",Apple iPhone 13
,48,5.0 out of 5 stars,"5.0 out of 5 stars
A very good purchase
","
Good and very prompt delivery. It’s working fine
",Apple iPhone 13
,49,5.0 out of 5 stars,"5.0 out of 5 stars
NYC looking  amazing  good service
","
NYC looking  amazing  good service
",Apple iPhone 13
,50,4.0 out of 5 stars,"4.0 out of 5 stars
Battery issue
","
Battery quality is bad and hence didn’t last long even though using social media and no gaming at all
",Apple iPhone 13
,51,3.0 out of 5 stars,"3.0 out of 5 stars
feel good yet(6 month)
","
IOS 17.5 (current version updated from 16.6)Thw worst thing as a ios user for me that the fear of update , i heared some updates get display issues battery drain issues , god sake i doesn't had any issues from ios updates , but till i care- device  was great, super handy for me, little feeling of weight .Display - The 60Hz refresh rate didn't felt badly form me cause i am used such kind of device before. - The brightness Range is so comfortable. - The 2160p60 HDR videos in youtube give blissful experianceBattery And charging - The charging time:- i took 1Hour to charge  from 20% to 91% using apple 20w original adapter and cable without any interruption(no electricity break or disconnection ,calls etc) - Battery backup - I am mostly maintain battery in btw 20% <-> 80% so i think this may get one day backup for me ,Average 5h screen on timeThe one day backup is just a advertisemnt advertisement label usaully we use, actually a day like  events,party,outing  we use -camera ,editing app, social media app more than usual use , that day i didn't get a satisfied backup . - Little temperature warming while charging , no heating issue- battery health after 6 month 98%-battery cycle count 194  after 6 monthPerfomance - Good perfomance for video editing ,photography , social media . (I am not a gamer ) Camera-  Even though i  felt some lag or stuck screens in some third party applications - The cinematic Mode is mind Blowing . i missed 13 pro or higher varients for zooming in this mode . - Actually i really miss pro variant for the tele lens and camera features while i using this . Cost is wall for me. - The photos are nice and feature like exposure adjust and filter was good and quality photos . And the 5x zoomed photos is not good for me.it reduced the pixel quality .- The video and optical image stabilisation was mind blowing . i mostly explore on videos . it was soo good , no words other than that.AND THE BIGGEST FEAR FOR ME NOW IS IOS UPDATEi turned off the auto update at first place .i heared about DISPLAY ISSUES,HEATING ISSUES and BUGS in the ios updates for 13 and 14 series.So for expencive and established brand like apple does not fair . This is the only -ve i have to say as a reminder .Also i heared without ios update display issues are happened . Buy the way it is a hardware issue one of the display provider company's batch may show the issues . but we customers cannot identify which company provides the hardaware.I will attach my battery analytics data screnshot photo here so you can better understand how the battery is good The ordering experience in the greate indian sale was worst . I planned to buy this for 45999/- in oct7 greate indian sale offer but i got canceled then i bought for 48999 that was disppointed .As a whole i didn't recommend base models ,i felt i must have buy pro variant but for person who need ios in affordable price i recommend 13 is better than 14
",Apple iPhone 13
,52,5.0 out of 5 stars,"5.0 out of 5 stars
Performance & Camera quality
","
It's performance is osoom n camera quality is very good
",Apple iPhone 13
,53,5.0 out of 5 stars,"5.0 out of 5 stars
Very good just amazing iphone
","
I received my iphone in very good condition.Thanks amazon .
",Apple iPhone 13
,54,4.0 out of 5 stars,"4.0 out of 5 stars
Overall a good beast in price
","
Pros :- 1) Offcourse a clean apple os2) A beast for gaming3) Battery backup decent4) Display is best in the segment5) The feel when keeping it in hand was awesomeCons :- 1) Camera performance was very much decreased after upgrading to ios 17.4.12) Heat’s much while gaming and not using the a seperate fan for device
",Apple iPhone 13
,55,5.0 out of 5 stars,"5.0 out of 5 stars
I switched from Android to iPhone... and it was the best decision
","
Amazing camera quality.....deep details camera
",Apple iPhone 13
,56,4.0 out of 5 stars,"4.0 out of 5 stars
Review after 1 week of usage
","
Got it for 65K on Amazon prime day. So as a lifelong android user I have switched to IOS. So will be dividing this into the pros and negs:Product red 128GBPros:1) Received genuine product from Amazon( was quite sceptic about it though)2) Built quality excellent3) Camera quality excellent. True to life color reproduction, Indoor conditions amazing, night photos are good, facial tones are very good, day clicks are amazing. In short it's an amazing exp. Selfie cam also produces very good quality images. And also no shift in dynamic range while shifting B/W wide and ultra wide cams.4) Display:- Its a really great display, not 120 hz, but the experience is no less than a 120 hz, coz of apple's great software optimization, buttery smooth, no jitters on the screen, won't feel like a 60 hz panel. Now the notch, yes it will be bothering a little bit but its got its own functions, face unlock and stuff (works great in all environmental conditions)after a little while you get adjusted and it got its own magic functions like when when the phone rings and you go close to it, it detects your presence and lowers the vol level.5) Performance: Most powerful processor in the world.6) Battery:- With light usage will easily go for 2 days and with heavy 1 day. Remember to follow a charging pattern and it will give a solid battery exp.7) Speakers: Very loud with a small thumpCons:1) To keep photos and stuff you need to buy storage. 5 GB by default but that's nothing. Download google photos as an alternate sol. if you don't wanna buy storage.2) File management system sucks, android is much better.3) It has dolby atmos but for that you need a subscription to Apple music.4) Does not have a telephoto cam, which I think is a must at this price point.5) Somehow I am not getting 4g+ on my airtel, don't know why but in my android phone always used to get that.6) No USB C7) Siri is dumb AF8) Apple maps are not good, so download Google maps.9) Google keypad is much better than apple's.10) Notification panel and those small things like typing in the notification panel and other things that you can do in android is much much better than apple.11) As of now no haptic feedback while typing maybe coming on IOS 16Note:- Apple ecosystem still exploring that part but whenever you click any pic it automatically gets updated and I can see it in my Macbook also.Overall I would say if you are planning to buy a phone for responsiveness and does the everyday stuff without any hanging problems and stuff then buy it, and also if you are planning to keep it for a long time, then I think its a good investment for the future. Its got Great resale value.Hope this helps in making your decision easier.Update after 2 weeks of usage:All the above points remains the same, but I did check out the ecosystem and the experience has been amazing.1) I can receive and make phone calls (cellular calls) from my macbook, and the call quality is also good.So basically you can keep your phone in some other section of the house and you are working with your macbook somewhere else and if some call comes you can receive that on your macbook. PS:- your phone and macbook should be connected to a similar network, i.e wi-fi.2) Airplay- Just from the lock screen itself i can play any video and also listen to music from my phone. So basically you can watch youtube amazon prime videos(app not in the macbook but present on phone) and other stuff and also listen to music, and the switch of devices is also seamless. So someone in my house can use my macbook to watch movies on amazon prime(playing from my phone) and I can browse linkedin or FB from my iphone.
",Apple iPhone 13
,57,5.0 out of 5 stars,"5.0 out of 5 stars
Good
","
Super I phone
",Apple iPhone 13
,58,5.0 out of 5 stars,"5.0 out of 5 stars
Perfect product
","
I find this perfect colour is amazing I would suggest this to everyone
",Apple iPhone 13
,59,5.0 out of 5 stars,"5.0 out of 5 stars
Nice phone in this budget
","
I liked the phone the sound quality is insane and very fast charging the size of phone is also preety good and the display is the best I tested the performance is also very smooth and fast and very light weight phone I recommend you to buy it instead of iPhone 14.
",Apple iPhone 13
,60,5.0 out of 5 stars,"5.0 out of 5 stars
Ok
","
Very nice
",Apple iPhone 13
,61,5.0 out of 5 stars,"5.0 out of 5 stars
Product
","
100% genuine
",Apple iPhone 13
,62,5.0 out of 5 stars,"5.0 out of 5 stars
Overall good
",,Apple iPhone 13
,63,5.0 out of 5 stars,"5.0 out of 5 stars
Good
","
Good One
",Apple iPhone 13
,64,5.0 out of 5 stars,"5.0 out of 5 stars
Perfect
","
Has a good battery life. Charging is decently fast. Camera quality is unmatched. Excellent screen and display. Very easy and simple to use.
",Apple iPhone 13
,65,5.0 out of 5 stars,"5.0 out of 5 stars
Very nice product and fully proctect packing from amazon
","
Really very smart
",Apple iPhone 13
,66,4.0 out of 5 stars,"4.0 out of 5 stars
Mobile have more heat at the time of charging
","
All over good price is good less than other sources but it’s have heating issues while charging device. I know apple devices have heated while charging but it’s too hot than other devices
",Apple iPhone 13
,67,4.0 out of 5 stars,"4.0 out of 5 stars
Best👍
","
Go for it,👍
",Apple iPhone 13
,68,4.0 out of 5 stars,"4.0 out of 5 stars
iPhone 13 camera and all phone best 👍🌠
","
👍👍👍👍👍👍👍
",Apple iPhone 13
,69,5.0 out of 5 stars,"5.0 out of 5 stars
Experience
","
Satisfied
",Apple iPhone 13
,70,4.0 out of 5 stars,"4.0 out of 5 stars
Amazing Phone 🤍
","
Design:The iPhone 13 retains the iconic design of its predecessors, but with some subtle refinements. The overall construction is sleek and elegant, featuring a durable aerospace-grade aluminum frame and ceramic shield front cover for improved durability. The device is available in a range of attractive colors, catering to different aesthetic preferences.Display:One of the most significant upgrades is the stunning Super Retina XDR display, which offers vivid colors, deep blacks, and outstanding brightness. The improved refresh rate provides smoother scrolling and more responsive touch interactions, making it a delight to use for various tasks, from browsing the web to watching videos and playing games.Performance:Powered by the latest A15 Bionic chip, the iPhone 13 delivers exceptional performance across the board. The processing power ensures seamless multitasking, swift app launches, and impressive gaming capabilities. The neural engine's advancements further enhance machine learning tasks, contributing to better efficiency and smarter features.Camera:The iPhone 13's camera system is a standout feature, significantly raising the bar for mobile photography and videography. The dual-camera setup, comprising wide and ultra-wide lenses, captures stunning images with sharp detail, accurate colors, and improved low-light performance. The addition of Cinematic mode for video recording introduces a new level of creativity, allowing users to achieve professional-looking focus transitions and selective focus effects.Battery Life:The iPhone 13 boasts impressive battery life, keeping pace with the demands of modern usage. Whether you're streaming content, navigating with GPS, or engaging in video calls, the device offers extended endurance, reducing the need for frequent recharging. This improvement is a game-changer for users who rely on their smartphones throughout the day.Connectivity:With support for 5G networks, the iPhone 13 ensures faster download and upload speeds, enabling seamless streaming, swift downloads, and lag-free online experiences. The expanded 5G coverage allows users to stay connected in more locations, tapping into the potential of next-generation connectivity.
",Apple iPhone 13
,71,4.0 out of 5 stars,"4.0 out of 5 stars
Only problem is the battery
","
Battery time was low , often need to charge two times a day
",Apple iPhone 13
,72,4.0 out of 5 stars,"4.0 out of 5 stars
Nice Handset
","
Camera quality is just awesome 😎Battery life is also niceOnly problem you will face if you switch from Android is refresh rateAnd don't know but apple keyboard isn't made for chatting or typing in lo al language.
",Apple iPhone 13
,73,3.0 out of 5 stars,"3.0 out of 5 stars
Alert slider is lose
","
Alert slider is lose on my phone …. How did it happened….apple or amazon plz replace my product
",Apple iPhone 13
,74,4.0 out of 5 stars,"4.0 out of 5 stars
Nothing special
","
What do you want to hear about iPhone,if you are reading this review,it means that you have already done enough research to buy it.so, congratulations for your new iphone🎉
",Apple iPhone 13
,75,5.0 out of 5 stars,"5.0 out of 5 stars
Amazing device.
","




                    The media could not be loaded.
                



This device is worth buying.Amazing 😍
",Apple iPhone 13
,76,4.0 out of 5 stars,"4.0 out of 5 stars
Amazing deal
","
Best phone to buy during sale..
",Apple iPhone 13
,77,4.0 out of 5 stars,"4.0 out of 5 stars
Iphone
","
Do I need to write a review for iPhone ?People still gonna buy it anyway.Little bit disappointed from macro lens otherwise who criticize Apple.
",Apple iPhone 13
,78,5.0 out of 5 stars,"5.0 out of 5 stars
Battery health
","
Very good phone and camera is awesome but battery is very weak
",Apple iPhone 13
,79,5.0 out of 5 stars,"5.0 out of 5 stars
Good
","
Good
",Apple iPhone 13
,80,3.0 out of 5 stars,"3.0 out of 5 stars
Battery drain to fast
","
It's battery was drained to fast and heating....
",Apple iPhone 13
,81,5.0 out of 5 stars,"5.0 out of 5 stars
Smooth
","
Save money and buy this phone. You will not regret later. Smooth experience.
",Apple iPhone 13
,82,5.0 out of 5 stars,"5.0 out of 5 stars
good product
","
it is a iphone so it is really really good
",Apple iPhone 13
,83,4.0 out of 5 stars,"4.0 out of 5 stars
good
","
good
",Apple iPhone 13
,84,5.0 out of 5 stars,"5.0 out of 5 stars
Battery 🔋 poor
","




                    The media could not be loaded.
                



Pranto chakdaha Nadia West Bengal
",Apple iPhone 13
,85,4.0 out of 5 stars,"4.0 out of 5 stars
Superb
","
good
",Apple iPhone 13
,86,4.0 out of 5 stars,"4.0 out of 5 stars
Great buy
","
Awesome
",Apple iPhone 13
,87,5.0 out of 5 stars,"5.0 out of 5 stars
A gift for my wife
","
Step into a world of sophistication with the Apple iPhone 13 128GB in Pink. Radiating elegance, this sleek device combines cutting-edge technology with a stunning design. Its vibrant pink hue adds a touch of personality, standing out in a sea of smartphones. With 128GB of storage, you'll have ample space for all your photos, videos, and apps. The powerful A15 Bionic chip ensures seamless performance, while the advanced camera system captures every moment in breathtaking detail. Elevate your mobile experience with the iPhone 13 Pink and make a statement wherever you go.
",Apple iPhone 13
,88,5.0 out of 5 stars,"5.0 out of 5 stars
Best buy
","
Loved it and price is best in sale.
",Apple iPhone 13
,89,5.0 out of 5 stars,"5.0 out of 5 stars
Superb iphone 13
","




                    The media could not be loaded.
                



Excellent Quality
",Apple iPhone 13
,90,5.0 out of 5 stars,"5.0 out of 5 stars
A great choice
","
Was not thinking to buy it but iphone 14 se zyada acha camera quality laga.No heatingFast chargingDam good displayBeast performanceVery good soundAnd a medium small which I personally don’t likeCamera is outstanding
",Apple iPhone 13
,91,5.0 out of 5 stars,"5.0 out of 5 stars
Very beautiful lag free phone
",,Apple iPhone 13
,92,4.0 out of 5 stars,"4.0 out of 5 stars
Nice
","
Tq
",Apple iPhone 13
,93,5.0 out of 5 stars,"5.0 out of 5 stars
Fantastic
","
Apple never disappoints with its brand value. I had a great experience using their product. Thanks to Amazon for the same-day delivery.
",Apple iPhone 13
,94,5.0 out of 5 stars,"5.0 out of 5 stars
Awesome everything.  Apple >>>>> Android
","
Loved it
",Apple iPhone 13
,95,4.0 out of 5 stars,"4.0 out of 5 stars
iPhone 13 (BLUE)
","
iPhone 13 is like wow , I have updated from my iPhone SE 2020 to 13 and then I’m feeling like wonderful.the phone camera is 4.5 out of 5 .Multitasking is very easy and thanks to Amazon for secure packaging.
",Apple iPhone 13
,96,4.0 out of 5 stars,"4.0 out of 5 stars
Best phone experience.
","
Design:The iPhone 13 retains the classic Apple design with a sleek and modern appearance. It's available in various colors, catering to different tastes. The build quality is top-notch, with a Ceramic Shield front cover and durable materials that feel premium in hand.Display:The device features a Super Retina XDR OLED display, which offers vibrant colors, deep blacks, and impressive brightness. It's perfect for watching videos, browsing the web, or gaming. The display quality enhances the overall user experience.Performance:Apple's A15 Bionic chip powers the iPhone 13, and it's a powerhouse. The device handles multitasking and demanding applications with ease. It's an excellent choice for both casual and power users. The performance improvements extend to better gaming experiences and faster app launches.Camera:The iPhone 13's camera system offers impressive photography capabilities. It features a dual-camera setup with sensor-shift optical image stabilization, Night mode, and Deep Fusion. These features result in stunning photos, even in low light conditions. The Pro models offer even more advanced camera options.Battery Life:One notable improvement is the battery life. The iPhone 13 provides all-day battery life, which is a significant advantage for users who rely on their phones for work and entertainment. You can expect long-lasting performance without frequent recharging.Software:The device runs on iOS, Apple's operating system known for its stability, security, and regular updates. iOS 15 brings new features like Focus mode, improved notifications, and enhanced FaceTime capabilities, which enhance the overall user experience.Connectivity:The iPhone 13 supports 5G connectivity, ensuring faster download and streaming speeds. It's also equipped with Wi-Fi 6 and offers a seamless online experience.
",Apple iPhone 13
,97,5.0 out of 5 stars,"5.0 out of 5 stars
Very good and nice product
","
Nice phone and nice performance all over is good in phone 📱 comparison to14 better than the 13
",Apple iPhone 13
,98,3.0 out of 5 stars,"3.0 out of 5 stars
Not worth
","
Not worth
",Apple iPhone 13
,99,5.0 out of 5 stars,"5.0 out of 5 stars
Performance
","




                    The media could not be loaded.
                


",Apple iPhone 13
0.0,0,5.0 out of 5 stars,"5.0 out of 5 stars
iPhone XR to iPhone 15
","
Just made the transition and here’s my POV on the first ~2 month of usePros- Battery Life is awesome, easily get about a day plus on this, so no Compliants- Screen fluidity is smooooooth! Understandable as I’m transitioning into an OLED from LCD in XR. The panel gets a solid peak brightness quotient so happy here- Screen brightness is good as compared to XR, 2200 nits, but I hardly go beyond 30% brightness to save some juice. Whilst outside I did crank it up and it’s spotless- Dynamic Island is fun, yet to use it to the fullest. Like the way it shows the ETA on delivery and Uber. Simple solution instead of you having to get into the app to check on the ETA- Weight, this phone is soo bloody light!! Understandable as XR was a brick, this is soo welcome- Camera is awesome, love the 48MP intervention, the portrait mode and cinematic mode does the job for me.- The Apple eco system, I enjoy seamless integration of my Watch, Mac, IPad Air and IPhone- Apples approach on Security!- Transferring data from my XR to 15 using the built in app is flawlessCons- The phone was over heating , there is a solution to this from Apple = back up the phone and then erase and reset the phone… including your eSIM settings.. once done set up the phone with the back up….. works like a charm- I still believe Apple should have thrown in a charging brick with such purchasesIndustry memes- USB C : honestly don’t give a jack for the reviews out there on this. It’s just a mode of charging for me and that’s it. I’m not going to be transferring any data so yea, 2.0 speed yadadada - thank you so much- Blue is not blue but white! Think people whining about this should go back to 13/14 or those ludicrous blues in Androids!! These are pestle shades people!!- Buying an Apple product to show off!! I mean, you even serious? You buy a product and then comment on why you should not buy one?- 60hz refresh rate for a 80k phone : save your jokes people, there are many of us who appreciate quality and security than how the screen refreshes. For non gamers like me, panel that is here is apt. I’ve seen a ton of folks buying 120hz phones and using it only to make calls, watch some videos and for textingTips of managing battery health- Switch off background app refresh for apps you don’t need back ground refresh- Avoid wireless charging as this heats your devise up- I charge my phone only using a power bank  not direct wired or wireless charging- Don’t let the battery go below 20%, keep it always between 95% and 20%- Switch off location services and allow only certain app that needs your location service- Switch on Charging Optimisation under the battery section- I don’t use vibrate mode for rings/incoming calls etc- My XR after 5 years of use has 86% battery health so I guess I know what I’m recommending aboveVendor Experience : Appario Retail Private Limited. 5/5, been a regular customer and they have never disappointed me even once. The purchase experience is breezy and quick, thanks team for the support and look forward to the collaboration in the future.….. watch out for this space. Will keep updating in case of significant change in experience
",Apple iPhone 15
1.0,1,5.0 out of 5 stars,"5.0 out of 5 stars
iPhone 15 A solid upgrade and value for money
","
DesignOne of the most noticeable changes to the iPhone 15 is its new design. The phone now has rounded edges, which makes it feel more comfortable in the hand. It also has a new camera bump that is less pronounced than the one on the iPhone 14. DisplayThe iPhone 15 has the same 6.1-inch Super Retina XDR display as the iPhone 14. However, the new display is brighter and has better contrast. It also supports HDR10 and Dolby Vision.PerformanceThe iPhone 15 is powered by the new A16 Bionic chip, which is the fastest mobile chip on the market. The A16 Bionic chip is up to 20% faster than the A15 Bionic chip in the iPhone 14.CameraThe iPhone 15 has a new 48-megapixel main camera. The new camera sensor is larger than the one in the iPhone 14, and it has better low-light performance. The iPhone 15 also has a new 12-megapixel ultrawide camera and a new 12-megapixel telephoto camera.Battery lifeThe iPhone 15 has the same battery life as the iPhone 14. This means that you can expect to get around a day of use on a single charge.  Overall  The iPhone 15 is a solid upgrade over the iPhone 14.ProsNew design with rounded edgesMore powerful A16 Bionic chip found in 14 proNew 48-megapixel main cameraBrighter display with upto 2000 nits brightnessUSB C can be used for anythingDynamic IslandCons No 120hz display No Macro photography
",Apple iPhone 15
2.0,2,5.0 out of 5 stars,"5.0 out of 5 stars
The BEST iPhone EVERRRRRRR! : iPhone 15 review after 2 weeks of continuous use
","
The display is impressively bright, despite the 60 Hz, which I thought might be a drawback coming from a 120 Hz Android device. Surprisingly, it feels the same. The battery life is solid, providing around 1.5 days for mild phone users. As a developer, with light usage for content consumption and social media, I get around 8 hours of screen on time with 25-30% battery left. It charges quickly to 50% and then trickle charges to 100%, adapting to usage patterns for faster charging. Initially, there were some battery drain and heating issues, but they resolved as the phone learned my usage patterns.Now, the camera is impressive, especially in low light conditions. Despite lacking a dedicated long exposure mode, the default night option, averaging around 3 seconds, captures details even in the dark. Compared to the iPhone 14 and S21FE, the camera quality is top-notch. The auto portrait detection is a standout feature. Believe me no one explain the real use of that auto portrait theoretically until you try it.In terms of network, the dual 5G standby supports Vi and JIO 5G (eSim). Inside my house, I get around 500 Mbps, and outside easily surpass 1 Gbps. Call quality is excellent, with two introduced modes in the mic option available in the control center.This is my personal opinion; I'll update if I find anything noteworthy.
",Apple iPhone 15
3.0,3,4.0 out of 5 stars,"4.0 out of 5 stars
Good product
","
Delivery was satisfactorilyProduct was good and safe
",Apple iPhone 15
4.0,4,5.0 out of 5 stars,"5.0 out of 5 stars
Good
","
Good product
",Apple iPhone 15
5.0,5,5.0 out of 5 stars,"5.0 out of 5 stars
Good
","
Like value for money
",Apple iPhone 15
6.0,6,5.0 out of 5 stars,"5.0 out of 5 stars
Only original phone
","
iPhone is only Apple phone. No other wise phone comparative in market than iPhone.
",Apple iPhone 15
7.0,7,4.0 out of 5 stars,"4.0 out of 5 stars
No big changes. Disappointed
","
Not that good. Phone is handy and for me I doesn’t make sense as iPhone X and 15 looks similar and refresh rate too poor. They charged more but big theifs even their competitors are eager to fetch money from customers but not ready to give worth the money. Customers need to slowly have to reject these brands and btw last 14 years using Apple products but it is worst in the sense not much up gradation. iPhone 15 pro max even pathetic
",Apple iPhone 15
8.0,8,4.0 out of 5 stars,"4.0 out of 5 stars
Feedback iPhone
","
good
",Apple iPhone 15
9.0,9,4.0 out of 5 stars,"4.0 out of 5 stars
Quality and looks
","
Sound quality is very good. Performance is good and transfer of data from my old iPhone happened very fast. Software update was completed immediately after starting the phone . Only problem is that the charging cable is different and it doesn’t fit into USB port, so one must have an adapter or order one along with the iPhone.
",Apple iPhone 15
10.0,10,4.0 out of 5 stars,"4.0 out of 5 stars
This is the Indian version
","
Delivered on same day. Indian version. SBI promo did not work as mentioned. So opted for icici emi on amazon pay card. Nothing to say about iphone. There are plenty of reviews on that.
",Apple iPhone 15
11.0,11,4.0 out of 5 stars,"4.0 out of 5 stars
Not bad
","
4* because there’s always room for improvement. For a phone that pricey, I expected it'll dance and come into my lap for unboxing
",Apple iPhone 15
12.0,12,4.0 out of 5 stars,"4.0 out of 5 stars
For sensor
","
This phone iphone 15 have not finger sensor
",Apple iPhone 15
13.0,13,4.0 out of 5 stars,"4.0 out of 5 stars
Does the job
","
I've switched from iPhone 13 to 15 and this transition definitely feels worthwhile. Got this for 66,000 using my SBI credit card + ongoing offers on Amazon.The delivery was secure and the packaging was impenetrable. The device interface is user friendly and the camera......well it's iPhone so you already know.
",Apple iPhone 15
14.0,14,4.0 out of 5 stars,"4.0 out of 5 stars
Good
","
Overall good
",Apple iPhone 15
15.0,15,4.0 out of 5 stars,"4.0 out of 5 stars
iPhone only if you want to show off
","
Fell to the peer pressure of my grown-up child.....
",Apple iPhone 15
16.0,16,4.0 out of 5 stars,"4.0 out of 5 stars
Camera quality is good
","
All good but have little heating problem.
",Apple iPhone 15
17.0,17,5.0 out of 5 stars,"5.0 out of 5 stars
iPhone 15
","
This was my first iPhone using experience.iPhone is better the android .Only draw back is it drain battery fast.
",Apple iPhone 15
18.0,18,4.0 out of 5 stars,"4.0 out of 5 stars
Iphone 15
","
Excellent phone
",Apple iPhone 15
19.0,19,5.0 out of 5 stars,"5.0 out of 5 stars
Sb kuch hi important h
","
Experiencing first time 😍😍😍 Everything is amazing
",Apple iPhone 15
20.0,20,5.0 out of 5 stars,"5.0 out of 5 stars
Wow
","
Best iPhone in this price
",Apple iPhone 15
21.0,21,5.0 out of 5 stars,"5.0 out of 5 stars
Good
","
Great performance
",Apple iPhone 15
22.0,22,5.0 out of 5 stars,"5.0 out of 5 stars
good one
","
happy with product
",Apple iPhone 15
23.0,23,5.0 out of 5 stars,"5.0 out of 5 stars
Good phone but
","
This phone is 5/5 but when you backup your WhatsApp full backup doesn’t happen and due to which I lot some of my data
",Apple iPhone 15
24.0,24,5.0 out of 5 stars,"5.0 out of 5 stars
All time favourite
","
Nice mobile. Performance is awesome but pricey.
",Apple iPhone 15
25.0,25,5.0 out of 5 stars,"5.0 out of 5 stars
Reliable delivery by Amazon
","
Nice product, safely delivered
",Apple iPhone 15
26.0,26,5.0 out of 5 stars,"5.0 out of 5 stars
Nice one
","
Am a iPhone fan so no complaints….
",Apple iPhone 15
27.0,27,5.0 out of 5 stars,"5.0 out of 5 stars
Superb…..very happy with purchase
","
At starting am hesitating to buy this much costly phone as I am android user and mostly I used android phones below 20k so am not able to take decision to buy or not but I purchased and now am very happy and not getting feeling like why I spend almost 80k for a phone because am enjoying ui interface and many iPhone functions and feel I didn’t purchase this brand for show off actually am big fan of Steve jobs and I like apple products so overall experience about this phone is awesome and am not getting any regret feeling camera is very good , battery backup also good ,user interface is awesome
",Apple iPhone 15
28.0,28,5.0 out of 5 stars,"5.0 out of 5 stars
Apple
","
Amazing phone, great touch sensitivity
",Apple iPhone 15
29.0,29,4.0 out of 5 stars,"4.0 out of 5 stars
It fine not that much extraordinary than 13
","
Light weight,But battery is better working in 13
",Apple iPhone 15
30.0,30,4.0 out of 5 stars,"4.0 out of 5 stars
Good
","
Nice Buy
",Apple iPhone 15
31.0,31,4.0 out of 5 stars,"4.0 out of 5 stars
iPhone 15
","
Awesome
",Apple iPhone 15
32.0,32,5.0 out of 5 stars,"5.0 out of 5 stars
Very exciting mobile
","
Camper quality goods
",Apple iPhone 15
33.0,33,4.0 out of 5 stars,"4.0 out of 5 stars
Very good product
","
Overall very good product, specially long lasting battery, image & video quality, display quality are very clear.
",Apple iPhone 15
34.0,34,4.0 out of 5 stars,"4.0 out of 5 stars
Heating issues
","
We are paying huge amount to buy iPhone but they are not coming up with innovative solutions control device heating, device heats up massively, sometimes I feels holding a nuclear plant in hand,
",Apple iPhone 15
35.0,35,5.0 out of 5 stars,"5.0 out of 5 stars
Good
","
I love everything like color, touch, back side quality, camera, ultra fast process, etc., and what not?As always Apple rocks
",Apple iPhone 15
36.0,36,5.0 out of 5 stars,"5.0 out of 5 stars
Great Device
","
Really loved the iPhone 15 :)
",Apple iPhone 15
37.0,37,5.0 out of 5 stars,"5.0 out of 5 stars
Simply Wow
","
Got a very good deal and the model and variant is very Good.Thank you Amazon
",Apple iPhone 15
38.0,38,5.0 out of 5 stars,"5.0 out of 5 stars
Little expensive but it’s an iphone
","
iPhone 15 is faster and better looking than iPhone 12 .
",Apple iPhone 15
39.0,39,4.0 out of 5 stars,"4.0 out of 5 stars
For all things
","
Good quality of photos and videos. Quality  of voice calling is good battery backup is good for normal phone user time over all my first this is my first I phone
",Apple iPhone 15
40.0,40,4.0 out of 5 stars,"4.0 out of 5 stars
Overall good
","
Heating issues
",Apple iPhone 15
41.0,41,5.0 out of 5 stars,"5.0 out of 5 stars
It's great
","
Thank u amazone.
",Apple iPhone 15
42.0,42,4.0 out of 5 stars,"4.0 out of 5 stars
Unsatisfied with the Heating issue.
","
Overall it's okay except the heating issue. Device got automatically heated up after watching a video at high quality.I hope apple will fix it in upcoming updates.
",Apple iPhone 15
43.0,43,3.0 out of 5 stars,"3.0 out of 5 stars
Dispointed
","
Ph acha h but 60 hz k refresh rate bahut slow feel krata h camra quality thik h but real h to jaisa real face h vese pic aayegi baaki slow charging h to isme bhi tym lgta h baaki sab theek h itna mhnge ph m ye sab kamiya jarur khalengi
",Apple iPhone 15
44.0,44,5.0 out of 5 stars,"5.0 out of 5 stars
The device I almost lost within a week.
","
I had an interesting experience with the new model. The corners are noticeably curvier compared to the previous version, making the device sleeker. Unfortunately, the phone slipped out of my pant pocket while I was in an auto, and I only noticed after returning home. I quickly grabbed my iPad, locked my device, and used the ‘Find My’ app to track down my phone. Thankfully, it ended up in the hands of someone who wasn’t very tech-savvy and couldn’t figure out how to turn it off using the key combination. This allowed me to successfully locate and retrieve my device. Overall, it was quite an adventure. Now I slapped a rubber case on it and it’s not going anywhere.
",Apple iPhone 15
45.0,45,5.0 out of 5 stars,"5.0 out of 5 stars
More Better pictures
","
Beautiful❤ pictures
",Apple iPhone 15
46.0,46,5.0 out of 5 stars,"5.0 out of 5 stars
Ok
","
Ok
",Apple iPhone 15
47.0,47,5.0 out of 5 stars,"5.0 out of 5 stars
Good
","
everything is good but the seller did not keep his promise of Rs 5000 cash back
",Apple iPhone 15
48.0,48,5.0 out of 5 stars,"5.0 out of 5 stars
Nice item
","
For daily use
",Apple iPhone 15
49.0,49,5.0 out of 5 stars,"5.0 out of 5 stars
Excellent
","
Excellent product. The main concern is while charging the mobile is going too hot. If you touch the mobile whole body is too heating.
",Apple iPhone 15
